deltaT, accX, accY, accZ, thetaX, thetaY, thetaZ
9788, -0.0268555, -0.0102539, 0.9155274, -0.6886549, 1.4061858, 1.2198610
9776, -0.0202637, -0.0122070, 0.9101563, -0.6911304, 1.4039415, 1.2216274
9784, -0.0231934, -0.0048828, 0.9123536, -0.6838906, 1.4024775, 1.2228267
9784, -0.0227051, -0.0144043, 0.9089356, -0.6890091, 1.4014238, 1.2219824
12336, -0.0217285, -0.0095215, 0.9201661, -0.6897346, 1.3938047, 1.2257248
9828, -0.0273438, -0.0192871, 0.9140625, -0.6943000, 1.4016799, 1.2243309
9780, -0.0175781, -0.0053711, 0.9123536, -0.6867368, 1.3960806, 1.2227821
9800, -0.0295410, -0.0036621, 0.9165040, -0.6793263, 1.4063165, 1.2234492
9768, -0.0249023, -0.0124512, 0.9208985, -0.6773723, 1.4111038, 1.2244325
9792, -0.0166016, -0.0090332, 0.9172364, -0.6789521, 1.4061461, 1.2253745
12368, -0.0253906, -0.0024414, 0.9042969, -0.6622821, 1.4045840, 1.2246152
9796, -0.0139160, -0.0090332, 0.9184571, -0.6617876, 1.3926762, 1.2285625
9792, -0.0166016, -0.0166016, 0.9089356, -0.6658757, 1.3864873, 1.2260694
9792, -0.0200195, -0.0041504, 0.9072266, -0.6594411, 1.3858454, 1.2259122
9776, -0.0239258, -0.0219727, 0.9179688, -0.6750778, 1.3894246, 1.2258901
9788, -0.0222168, -0.0148926, 0.9096680, -0.6788137, 1.3875860, 1.2255954
9792, -0.0202637, -0.0053711, 0.9118653, -0.6694500, 1.3899728, 1.2220619
12340, -0.0300293, -0.0080566, 0.9111329, -0.6629572, 1.3973131, 1.2224302
9824, -0.0246582, -0.0034180, 0.9152832, -0.6560228, 1.3977276, 1.2254332
9764, -0.0207520, -0.0241699, 0.9047852, -0.6705799, 1.3994462, 1.2252584
9780, -0.0207520, -0.0100098, 0.9208985, -0.6689481, 1.3979759, 1.2272996
9772, -0.0175781, -0.0222168, 0.9094239, -0.6819835, 1.3949656, 1.2307890
9784, -0.0231934, -0.0129395, 0.9111329, -0.6844851, 1.3932985, 1.2273340
9812, -0.0190430, -0.0124512, 0.9155274, -0.6853914, 1.3879023, 1.2245661
19700, -0.0212402, -0.0102539, 0.9069825, -0.6822543, 1.3885489, 1.2272700
9840, -0.0300293, -0.0012207, 0.9150391, -0.6685967, 1.3962650, 1.2275532
9800, -0.0327148, -0.0129395, 0.9089356, -0.6704347, 1.4091579, 1.2290447
9800, -0.0266113, -0.0080566, 0.9096680, -0.6635231, 1.4153060, 1.2279256
9792, -0.0214844, -0.0178223, 0.9145508, -0.6752140, 1.4140377, 1.2279036
9824, -0.0117188, -0.0170898, 0.9182129, -0.6796281, 1.3995546, 1.2268128
9832, -0.0187988, -0.0131836, 0.9172364, -0.6845716, 1.3946027, 1.2258747
12364, -0.0124512, -0.0061035, 0.9125977, -0.6766498, 1.3813895, 1.2252986
9840, -0.0227051, -0.0124512, 0.9162598, -0.6788532, 1.3831530, 1.2252787
9804, -0.0256348, -0.0056152, 0.9052735, -0.6763811, 1.3901635, 1.2289208
9780, -0.0239258, -0.0131836, 0.9157715, -0.6780351, 1.3943004, 1.2278300
9788, -0.0170898, -0.0041504, 0.9172364, -0.6721263, 1.3848738, 1.2261613
9792, -0.0212402, -0.0187988, 0.9199219, -0.6839668, 1.3882263, 1.2261393
9796, -0.0253906, -0.0139160, 0.9106446, -0.6855307, 1.3967503, 1.2267279
12312, -0.0205078, -0.0134277, 0.9074707, -0.6909181, 1.3941973, 1.2230373
17404, -0.0219727, 0.0009766, 0.9187012, -0.6748988, 1.3917176, 1.2253357
12076, -0.0246582, -0.0104980, 0.9138184, -0.6753906, 1.3834100, 1.2330474
9880, -0.0183105, -0.0092773, 0.9123536, -0.6761518, 1.3765994, 1.2363841
9808, -0.0212402, -0.0180664, 0.9116211, -0.6853604, 1.3736624, 1.2380131
9800, -0.0236816, -0.0080566, 0.9130860, -0.6809134, 1.3773279, 1.2358536
12336, -0.0180664, -0.0207520, 0.9218750, -0.6900667, 1.3735426, 1.2391990
9800, -0.0183105, -0.0048828, 0.9150391, -0.6827125, 1.3705625, 1.2440624
9772, -0.0173340, -0.0214844, 0.9128418, -0.6955241, 1.3629623, 1.2434929
9816, -0.0175781, 0.0075684, 0.9111329, -0.6733263, 1.3590117, 1.2431654
9776, -0.0170898, -0.0070801, 0.9174805, -0.6702946, 1.3521032, 1.2456189
9768, -0.0305176, -0.0158691, 0.9196778, -0.6752058, 1.3603311, 1.2457625
9796, -0.0190430, -0.0068359, 0.9125977, -0.6707862, 1.3574287, 1.2449183
12340, -0.0178223, -0.0124512, 0.9177247, -0.6711885, 1.3542553, 1.2463575
9860, -0.0153809, -0.0156250, 0.9086915, -0.6794314, 1.3482918, 1.2466125
9804, -0.0187988, -0.0156250, 0.9184571, -0.6851131, 1.3450863, 1.2465882
9808, -0.0219727, -0.0031738, 0.9123536, -0.6775958, 1.3442353, 1.2469805
9792, -0.0219727, -0.0148926, 0.9204102, -0.6846985, 1.3471480, 1.2481797
9788, -0.0275879, -0.0063477, 0.9172364, -0.6792449, 1.3525739, 1.2535187
9784, -0.0187988, -0.0178223, 0.9113770, -0.6844902, 1.3512144, 1.2533264
12368, -0.0270996, -0.0104980, 0.9108887, -0.6802180, 1.3514672, 1.2532999
9804, -0.0288086, -0.0134277, 0.9228516, -0.6829191, 1.3575663, 1.2535549
9792, -0.0151367, -0.0148926, 0.9130860, -0.6871090, 1.3512947, 1.2529854
9792, -0.0231934, -0.0104980, 0.9096680, -0.6852784, 1.3490748, 1.2496024
9764, -0.0202637, -0.0146484, 0.9140625, -0.6879244, 1.3451076, 1.2505444
9788, -0.0166016, -0.0078125, 0.9147950, -0.6806393, 1.3415553, 1.2514383
9796, -0.0224609, -0.0104980, 0.9179688, -0.6796864, 1.3434180, 1.2496322
12360, -0.0205078, -0.0124512, 0.9113770, -0.6866590, 1.3412561, 1.2500004
9820, -0.0195312, -0.0141602, 0.9162598, -0.6890708, 1.3362772, 1.2513524
9792, -0.0205078, -0.0104980, 0.9138184, -0.6892447, 1.3339298, 1.2547676
9776, -0.0297852, -0.0122070, 0.9145508, -0.6874473, 1.3430252, 1.2543355
9792, -0.0256348, -0.0136719, 0.9074707, -0.6891441, 1.3485344, 1.2576721
9788, -0.0183105, -0.0183105, 0.9143067, -0.6935214, 1.3460434, 1.2578027
9792, -0.0275879, -0.0104980, 0.9218750, -0.6938204, 1.3554520, 1.2593073
11948, -0.0161133, -0.0100098, 0.9101563, -0.6921663, 1.3451586, 1.2611304
9840, -0.0207520, -0.0051270, 0.9184571, -0.6853894, 1.3432258, 1.2597365
9780, -0.0222168, -0.0095215, 0.9086915, -0.6822537, 1.3391877, 1.2605519
9796, -0.0207520, -0.0170898, 0.9160157, -0.6909962, 1.3348227, 1.2616312
9784, -0.0168457, -0.0131836, 0.9079590, -0.6927663, 1.3268752, 1.2602350
9788, -0.0202637, -0.0083008, 0.9082032, -0.6884855, 1.3247621, 1.2595281
9780, -0.0200195, -0.0117188, 0.9108887, -0.6927651, 1.3282730, 1.2591680
71272, -0.0263672, -0.0122070, 0.9138184, -0.6864809, 1.3387899, 1.2579448
9848, -0.0236816, -0.0048828, 0.9104004, -0.6802258, 1.3400757, 1.2599860
9768, -0.0187988, -0.0202637, 0.9086915, -0.6941258, 1.3365033, 1.2596259
9820, -0.0136719, -0.0056152, 0.9082032, -0.6883035, 1.3273555, 1.2601556
9808, -0.0224609, -0.0058594, 0.9145508, -0.6851479, 1.3297036, 1.2621183
9808, -0.0187988, -0.0085449, 0.9204102, -0.6814694, 1.3287547, 1.2600374
64852, -0.0192871, -0.0019531, 0.9157715, -0.6663073, 1.3166421, 1.2719832
9844, -0.0249023, -0.0048828, 0.9123536, -0.6597621, 1.3215823, 1.2719633
9792, -0.0236816, -0.0075684, 0.9155274, -0.6517646, 1.3232346, 1.2753000
9792, -0.0153809, -0.0090332, 0.9143067, -0.6533080, 1.3181400, 1.2751252
72072, -0.0231934, -0.0095215, 0.9182129, -0.6777112, 1.3056191, 1.3046456
12108, -0.0170898, 0.0007324, 0.9086915, -0.6644220, 1.2999219, 1.3062047
9844, -0.0227051, -0.0231934, 0.9147950, -0.6808271, 1.3018261, 1.3064597
62468, -0.0180664, -0.0158691, 0.9133301, -0.6830444, 1.2871775, 1.2978037
9828, -0.0185547, -0.0156250, 0.9077149, -0.6897033, 1.2856533, 1.2959321
9800, -0.0227051, -0.0031738, 0.9072266, -0.6795541, 1.2939344, 1.2937138
9784, -0.0266113, -0.0087891, 0.9255372, -0.6772921, 1.3020704, 1.2975084
9780, -0.0273438, -0.0107422, 0.9155274, -0.6794975, 1.3098821, 1.2970763
9792, -0.0266113, -0.0131836, 0.9150391, -0.6843770, 1.3145432, 1.2952702
9788, -0.0156250, -0.0061035, 0.9125977, -0.6772408, 1.3077828, 1.2965893
12304, -0.0300293, -0.0134277, 0.9155274, -0.6760222, 1.3203198, 1.2978453
9824, -0.0249023, -0.0051270, 0.9062500, -0.6697569, 1.3282141, 1.2934285
9760, -0.0119629, -0.0183105, 0.9111329, -0.6850776, 1.3171854, 1.2934064
9804, -0.0224609, -0.0112305, 0.9089356, -0.6854953, 1.3148070, 1.2907890
9760, -0.0273438, -0.0195312, 0.9167481, -0.6981853, 1.3270936, 1.2892402
9792, -0.0195312, -0.0180664, 0.9133301, -0.7058760, 1.3255556, 1.2915562
9792, -0.0214844, -0.0087891, 0.9084473, -0.7052848, 1.3252422, 1.2944219
12348, -0.0290527, -0.0058594, 0.9033204, -0.7011081, 1.3355878, 1.2955840
9804, -0.0239258, -0.0175781, 0.9184571, -0.7072648, 1.3383488, 1.2980047
9796, -0.0236816, -0.0148926, 0.9130860, -0.7098575, 1.3409886, 1.2941375
9788, -0.0212402, 0.0026855, 0.9150391, -0.6937236, 1.3422210, 1.2939628
9748, -0.0231934, -0.0202637, 0.9116211, -0.7024442, 1.3454263, 1.2940933
9796, -0.0151367, -0.0048828, 0.9135743, -0.6933763, 1.3381886, 1.2917811
9796, -0.0246582, -0.0214844, 0.9245606, -0.7058479, 1.3411862, 1.2907995
12312, -0.0205078, -0.0119629, 0.9106446, -0.7071746, 1.3429290, 1.2915058
9820, -0.0175781, -0.0124512, 0.9072266, -0.7044222, 1.3374106, 1.2910257
9804, -0.0244141, -0.0061035, 0.9265137, -0.7036770, 1.3456299, 1.2917670
9780, -0.0288086, -0.0122070, 0.9130860, -0.7031104, 1.3552266, 1.2933959
9764, -0.0329590, 0.0026855, 0.9121094, -0.6872917, 1.3661377, 1.2918472
9732, -0.0202637, -0.0180664, 0.9084473, -0.6940875, 1.3625618, 1.2929265
12300, -0.0285645, -0.0187988, 0.9177247, -0.7016105, 1.3689401, 1.2952795
9828, -0.0261230, -0.0144043, 0.9150391, -0.7063155, 1.3706572, 1.2947994
9776, -0.0104980, -0.0092773, 0.9191895, -0.7021459, 1.3583898, 1.2934055
9768, -0.0112305, -0.0185547, 0.9130860, -0.7096103, 1.3482159, 1.2947574
9780, -0.0156250, -0.0075684, 0.9165040, -0.7050249, 1.3420115, 1.2935140
9784, -0.0300293, 0.0012207, 0.9133301, -0.6949658, 1.3507994, 1.2929445
9736, -0.0300293, -0.0014648, 0.9104004, -0.6817774, 1.3593873, 1.2947109
12280, -0.0280762, -0.0209961, 0.9099122, -0.6967543, 1.3654763, 1.2960301
9808, -0.0244141, -0.0151367, 0.9133301, -0.6972784, 1.3659368, 1.2966188
9804, -0.0131836, -0.0175781, 0.9157715, -0.7011273, 1.3566377, 1.2970547
9812, -0.0173340, -0.0148926, 0.9179688, -0.7065645, 1.3502919, 1.2970348
9792, -0.0168457, -0.0173340, 0.9086915, -0.7116514, 1.3443183, 1.2951806
9804, -0.0139160, 0.0004883, 0.9086915, -0.6989101, 1.3347101, 1.2951586
9744, -0.0288086, 0.0000000, 0.9160157, -0.6829905, 1.3430348, 1.2966632
19368, -0.0244141, -0.0004883, 0.9084473, -0.6739172, 1.3458832, 1.2937206
9856, -0.0253906, -0.0080566, 0.9113770, -0.6711051, 1.3526576, 1.2946625
9808, -0.0195312, -0.0095215, 0.9157715, -0.6709980, 1.3541111, 1.2922871
9816, -0.0136719, -0.0056152, 0.9116211, -0.6667799, 1.3420526, 1.2936390
9812, -0.0246582, -0.0104980, 0.9167481, -0.6658216, 1.3477327, 1.2915581
9824, -0.0205078, -0.0163574, 0.9216309, -0.6727014, 1.3439218, 1.2912306
67460, -0.0222168, -0.0090332, 0.9084473, -0.6785331, 1.3745570, 1.3045767
14656, -0.0200195, -0.0095215, 0.9125977, -0.6760378, 1.3619406, 1.3034771
9884, -0.0170898, -0.0107422, 0.9152832, -0.6757228, 1.3565486, 1.3054682
9804, -0.0222168, -0.0034180, 0.9128418, -0.6685548, 1.3521158, 1.3028376
9772, -0.0244141, -0.0068359, 0.9216309, -0.6631681, 1.3615214, 1.3012888
9792, -0.0273438, -0.0102539, 0.9194336, -0.6615102, 1.3690971, 1.3009941
9780, -0.0192871, -0.0014648, 0.9150391, -0.6475367, 1.3687083, 1.3011246
9788, -0.0336914, -0.0097656, 0.9182129, -0.6487390, 1.3853528, 1.3006446
12324, -0.0324707, -0.0083008, 0.9152832, -0.6443683, 1.3968861, 1.3026334
9816, -0.0183105, -0.0080566, 0.9091797, -0.6426352, 1.3905134, 1.3035273
9780, -0.0229492, -0.0087891, 0.9116211, -0.6420433, 1.3899577, 1.3022708
9784, -0.0270996, -0.0129395, 0.9060059, -0.6480878, 1.3958313, 1.3034701
9756, -0.0126953, -0.0222168, 0.9133301, -0.6632152, 1.3872433, 1.2982572
9812, -0.0134277, -0.0251465, 0.9211426, -0.6791639, 1.3782167, 1.2970007
9784, -0.0153809, -0.0197754, 0.9118653, -0.6904683, 1.3728998, 1.2985054
12348, -0.0341797, -0.0097656, 0.9189454, -0.6862646, 1.3847297, 1.3002629
9820, -0.0290527, 0.0070801, 0.9042969, -0.6649274, 1.3945299, 1.3025789
9712, -0.0249023, -0.0107422, 0.9177247, -0.6624464, 1.3969566, 1.3030148
9792, -0.0183105, 0.0000000, 0.9191895, -0.6520286, 1.3902606, 1.3017584
9552, -0.0141602, -0.0195312, 0.9191895, -0.6590179, 1.3784661, 1.2975356
9804, -0.0183105, -0.0256348, 0.9128418, -0.6748216, 1.3704593, 1.2960042
12352, -0.0195312, -0.0187988, 0.9165040, -0.6827244, 1.3679207, 1.2994587
9828, -0.0139160, -0.0021973, 0.9084473, -0.6731495, 1.3574341, 1.2958663
9780, -0.0158691, -0.0046387, 0.9165040, -0.6690123, 1.3494096, 1.2944985
9772, -0.0158691, -0.0065918, 0.9121094, -0.6647176, 1.3427873, 1.2950283
9796, -0.0300293, -0.0102539, 0.9067383, -0.6684580, 1.3548299, 1.2942428
9772, -0.0324707, -0.0175781, 0.9208985, -0.6795844, 1.3691512, 1.2964214
9788, -0.0310059, -0.0295410, 0.9113770, -0.7037012, 1.3835943, 1.2963993
12328, -0.0268555, -0.0161133, 0.9145508, -0.7107996, 1.3917541, 1.2973630
9832, -0.0134277, -0.0085449, 0.9130860, -0.7066163, 1.3834763, 1.2973431
9788, -0.0219727, -0.0170898, 0.9167481, -0.7126736, 1.3821265, 1.2960866
9804, -0.0175781, 0.0002441, 0.9150391, -0.6943832, 1.3766775, 1.2983546
9760, -0.0192871, -0.0031738, 0.9157715, -0.6867825, 1.3717341, 1.3000119
9772, -0.0256348, -0.0039063, 0.9125977, -0.6817114, 1.3771297, 1.3013639
9792, -0.0195312, -0.0031738, 0.9067383, -0.6711989, 1.3755621, 1.3013440
12336, -0.0327148, -0.0041504, 0.9230957, -0.6643710, 1.3854588, 1.3040655
9796, -0.0297852, -0.0144043, 0.9133301, -0.6674358, 1.3947344, 1.3045451
9796, -0.0244141, -0.0070801, 0.9138184, -0.6613908, 1.3969781, 1.3050749
9768, -0.0153809, -0.0170898, 0.9172364, -0.6693124, 1.3906331, 1.3070375
9800, -0.0244141, -0.0187988, 0.9099122, -0.6791169, 1.3921647, 1.3049566
9796, -0.0183105, -0.0212402, 0.9147950, -0.6931142, 1.3881205, 1.3067666
9788, -0.0187988, -0.0144043, 0.9189454, -0.6935644, 1.3849704, 1.3090345
12316, -0.0187988, -0.0139160, 0.9160157, -0.7023205, 1.3758116, 1.3119393
9820, -0.0229492, -0.0097656, 0.9145508, -0.7002135, 1.3778532, 1.3119194
9792, -0.0222168, -0.0109863, 0.9218750, -0.7002058, 1.3776248, 1.3155897
9792, -0.0214844, -0.0068359, 0.9116211, -0.6943305, 1.3711174, 1.3122721
9800, -0.0266113, -0.0185547, 0.9116211, -0.6996653, 1.3802491, 1.3120974
9796, -0.0227051, -0.0156250, 0.9145508, -0.7069315, 1.3797024, 1.3122149
9796, -0.0234375, -0.0207520, 0.9155274, -0.7140779, 1.3800148, 1.3137065
19640, -0.0200195, -0.0153809, 0.9194336, -0.7146729, 1.3782263, 1.3099982
17420, -0.0261230, -0.0087891, 0.9130860, -0.7111087, 1.3877695, 1.3039913
12116, -0.0222168, -0.0065918, 0.9064942, -0.7023015, 1.3871634, 1.3031687
9912, -0.0187988, -0.0017090, 0.9099122, -0.6885723, 1.3803930, 1.3052841
9784, -0.0192871, -0.0073242, 0.9228516, -0.6810192, 1.3767122, 1.3082871
9812, -0.0146484, -0.0117188, 0.9160157, -0.6840750, 1.3710494, 1.3094863
12336, -0.0202637, -0.0166016, 0.9184571, -0.6904674, 1.3698700, 1.3060836
9812, -0.0214844, -0.0156250, 0.9157715, -0.6945512, 1.3701478, 1.3052394
9800, -0.0241699, -0.0122070, 0.9108887, -0.6976422, 1.3750665, 1.3079676
9772, -0.0207520, -0.0129395, 0.9143067, -0.7007462, 1.3730962, 1.3099303
9776, -0.0217285, -0.0083008, 0.9121094, -0.6947656, 1.3756790, 1.3097730
9768, -0.0117188, -0.0131836, 0.9111329, -0.6957621, 1.3612546, 1.3132755
9824, -0.0192871, -0.0075684, 0.9140625, -0.6941044, 1.3579074, 1.3129808
12336, -0.0295410, -0.0092773, 0.9089356, -0.6929905, 1.3685479, 1.3140536
9812, -0.0253906, -0.0117188, 0.9179688, -0.6918724, 1.3731027, 1.3115888
9796, -0.0295410, -0.0065918, 0.9140625, -0.6827518, 1.3864760, 1.3083606
9768, -0.0163574, -0.0065918, 0.9113770, -0.6773766, 1.3800067, 1.3076537
9784, -0.0180664, -0.0117188, 0.9101563, -0.6772517, 1.3726556, 1.3077843
9812, -0.0227051, -0.0063477, 0.9179688, -0.6725196, 1.3708220, 1.3098255
9776, -0.0241699, -0.0085449, 0.9152832, -0.6691665, 1.3704596, 1.3108088
12328, -0.0268555, -0.0139160, 0.9113770, -0.6778097, 1.3763467, 1.3116984
9832, -0.0295410, -0.0144043, 0.9167481, -0.6827756, 1.3856011, 1.3138769
9784, -0.0234375, -0.0227051, 0.9184571, -0.6959934, 1.3855609, 1.3127862
9792, -0.0207520, -0.0058594, 0.9108887, -0.6885360, 1.3826270, 1.3126114
9780, -0.0266113, -0.0046387, 0.9152832, -0.6840476, 1.3874759, 1.3134160
9776, -0.0241699, -0.0134277, 0.9213868, -0.6846971, 1.3872922, 1.3133939
9804, -0.0183105, -0.0073242, 0.9145508, -0.6787913, 1.3842243, 1.3137862
12360, -0.0170898, -0.0061035, 0.9133301, -0.6704031, 1.3724416, 1.3133605
9816, -0.0083008, -0.0065918, 0.9077149, -0.6659928, 1.3611207, 1.3131858
9780, -0.0134277, -0.0170898, 0.9157715, -0.6733455, 1.3527159, 1.3119293
9804, -0.0148926, -0.0102539, 0.9079590, -0.6732125, 1.3477261, 1.3103805
9788, -0.0251465, -0.0073242, 0.9172364, -0.6704080, 1.3521007, 1.3103606
9768, -0.0290527, -0.0112305, 0.9074707, -0.6661060, 1.3598276, 1.3114073
9788, -0.0266113, -0.0080566, 0.9189454, -0.6646457, 1.3652576, 1.3141332
12344, -0.0246582, -0.0080566, 0.9147950, -0.6588501, 1.3662765, 1.3144731
9820, -0.0180664, -0.0119629, 0.9123536, -0.6633716, 1.3607077, 1.3145906
9800, -0.0134277, -0.0090332, 0.9155274, -0.6609215, 1.3483675, 1.3123831
9796, -0.0214844, -0.0117188, 0.9104004, -0.6590187, 1.3486677, 1.3104395
9784, -0.0136719, -0.0078125, 0.9150391, -0.6596707, 1.3431973, 1.3131655
9796, -0.0175781, -0.0124512, 0.9208985, -0.6604711, 1.3376781, 1.3116341
12364, -0.0251465, -0.0107422, 0.9157715, -0.6617098, 1.3440140, 1.3102161
9820, -0.0178223, -0.0124512, 0.9113770, -0.6619479, 1.3379265, 1.3111581
9820, -0.0205078, -0.0078125, 0.9167481, -0.6590122, 1.3360221, 1.3120521
9792, -0.0258789, -0.0146484, 0.9101563, -0.6609389, 1.3361431, 1.3096964
9772, -0.0207520, -0.0075684, 0.9230957, -0.6583938, 1.3338586, 1.3115195
9796, -0.0175781, -0.0136719, 0.9150391, -0.6637772, 1.3320004, 1.3146599
9784, -0.0214844, -0.0058594, 0.9128418, -0.6568832, 1.3293609, 1.3134034
12344, -0.0200195, -0.0129395, 0.9118653, -0.6605579, 1.3295977, 1.3146594
9832, -0.0195312, -0.0063477, 0.9096680, -0.6518870, 1.3278074, 1.3179939
9772, -0.0244141, -0.0109863, 0.9165040, -0.6538477, 1.3317123, 1.3197604
9796, -0.0146484, -0.0090332, 0.9138184, -0.6504266, 1.3286911, 1.3217231
17352, -0.0231934, -0.0190430, 0.9074707, -0.6567987, 1.3425635, 1.3268764
12104, -0.0231934, -0.0134277, 0.9130860, -0.6635115, 1.3442592, 1.3277659
9908, -0.0322266, -0.0063477, 0.9143067, -0.6583331, 1.3585816, 1.3302193
19612, -0.0217285, -0.0124512, 0.9250489, -0.6628008, 1.3625869, 1.3278567
9852, -0.0280762, -0.0097656, 0.9128418, -0.6602896, 1.3708975, 1.3264889
9792, -0.0302734, -0.0056152, 0.9118653, -0.6525701, 1.3811773, 1.3297667
9820, -0.0234375, -0.0156250, 0.9187012, -0.6561009, 1.3827321, 1.3311209
9816, -0.0129395, -0.0065918, 0.9145508, -0.6506777, 1.3680704, 1.3314042
9804, -0.0129395, -0.0139160, 0.9108887, -0.6583691, 1.3573787, 1.3310767
9812, -0.0187988, -0.0134277, 0.9116211, -0.6594976, 1.3546016, 1.3301386
12364, -0.0200195, -0.0126953, 0.9052735, -0.6605970, 1.3489524, 1.3280968
9808, -0.0219727, -0.0134277, 0.9101563, -0.6638946, 1.3469762, 1.3304128
9812, -0.0241699, -0.0114746, 0.9113770, -0.6640759, 1.3457421, 1.3342075
9796, -0.0268555, -0.0083008, 0.9135743, -0.6621092, 1.3487977, 1.3335747
9780, -0.0175781, -0.0129395, 0.9201661, -0.6649505, 1.3439801, 1.3327305
9796, -0.0231934, -0.0146484, 0.9157715, -0.6693810, 1.3424074, 1.3295023
9788, -0.0278320, -0.0034180, 0.9223633, -0.6611958, 1.3519192, 1.3263221
12320, -0.0192871, -0.0141602, 0.9082032, -0.6644976, 1.3512240, 1.3231179
9828, -0.0275879, -0.0109863, 0.9182129, -0.6675138, 1.3572036, 1.3215692
9792, -0.0280762, -0.0102539, 0.9094239, -0.6650839, 1.3629121, 1.3203127
9772, -0.0202637, -0.0139160, 0.9133301, -0.6687304, 1.3636898, 1.3216669
9784, -0.0122070, -0.0163574, 0.9135743, -0.6792253, 1.3505129, 1.3243297
9800, -0.0280762, -0.0148926, 0.9125977, -0.6844577, 1.3564648, 1.3248594
9796, -0.0288086, -0.0097656, 0.9187012, -0.6794403, 1.3671631, 1.3260587
12328, -0.0202637, -0.0097656, 0.9179688, -0.6792190, 1.3654307, 1.3258490
9812, -0.0224609, -0.0192871, 0.9140625, -0.6916282, 1.3678268, 1.3294911
9792, -0.0300293, -0.0117188, 0.9169922, -0.6913800, 1.3739581, 1.3309957
9784, -0.0275879, -0.0139160, 0.9187012, -0.6923862, 1.3813444, 1.3337240
9780, -0.0209961, -0.0161133, 0.9138184, -0.6984264, 1.3800249, 1.3324675
9808, -0.0207520, -0.0112305, 0.9089356, -0.7045578, 1.3773186, 1.3316035
12348, -0.0197754, -0.0170898, 0.8989258, -0.7114258, 1.3768879, 1.3291953
9832, -0.0219727, -0.0095215, 0.9196778, -0.7120189, 1.3787667, 1.3286259
9800, -0.0173340, -0.0119629, 0.9147950, -0.7136849, 1.3728107, 1.3295198
9808, -0.0231934, -0.0029297, 0.9104004, -0.7048061, 1.3738887, 1.3285818
9764, -0.0183105, -0.0129395, 0.9169922, -0.7067000, 1.3672560, 1.3281496
9780, -0.0302734, -0.0187988, 0.9150391, -0.7146810, 1.3768124, 1.3241450
9792, -0.0144043, -0.0119629, 0.9130860, -0.7151699, 1.3662109, 1.3215144
12356, -0.0202637, -0.0117188, 0.8984375, -0.7104303, 1.3611392, 1.3226766
9844, -0.0144043, -0.0136719, 0.9104004, -0.7097235, 1.3578013, 1.3238759
9776, -0.0202637, -0.0087891, 0.9145508, -0.7067098, 1.3550168, 1.3250926
9768, -0.0297852, -0.0117188, 0.9116211, -0.7065436, 1.3674513, 1.3258339
9816, -0.0283203, -0.0061035, 0.9152832, -0.6979428, 1.3795223, 1.3269132
9780, -0.0222168, -0.0197754, 0.9130860, -0.7074642, 1.3771620, 1.3307079
9772, -0.0197754, -0.0063477, 0.9145508, -0.7021804, 1.3747963, 1.3304132
12332, -0.0153809, -0.0068359, 0.9152832, -0.6960194, 1.3635866, 1.3254401
9820, -0.0197754, -0.0065918, 0.9028321, -0.6912319, 1.3604562, 1.3287179
9788, -0.0229492, -0.0061035, 0.9108887, -0.6862174, 1.3619625, 1.3246631
9788, -0.0200195, -0.0168457, 0.9074707, -0.6939802, 1.3586311, 1.3260173
9780, -0.0263672, -0.0180664, 0.9135743, -0.7030246, 1.3669129, 1.3287433
9792, -0.0266113, -0.0141602, 0.9167481, -0.7049547, 1.3707426, 1.3294104
17384, -0.0273438, -0.0146484, 0.9138184, -0.7046562, 1.3752508, 1.3315691
14696, -0.0175781, -0.0114746, 0.9160157, -0.7055497, 1.3677241, 1.3294750
9896, -0.0222168, -0.0019531, 0.9201661, -0.6947594, 1.3672002, 1.3287681
9792, -0.0246582, -0.0144043, 0.9274903, -0.6998484, 1.3652834, 1.3289117
9788, -0.0227051, -0.0148926, 0.9130860, -0.7055709, 1.3655062, 1.3298537
9780, -0.0195312, -0.0180664, 0.9150391, -0.7168437, 1.3642333, 1.3324445
9800, -0.0212402, -0.0107422, 0.9123536, -0.7149469, 1.3657443, 1.3322697
9808, -0.0161133, -0.0102539, 0.9133301, -0.7126195, 1.3588588, 1.3297766
19664, -0.0312500, -0.0109863, 0.9128418, -0.7096140, 1.3660190, 1.3297325
9840, -0.0200195, -0.0041504, 0.9123536, -0.6970850, 1.3597247, 1.3254356
9784, -0.0270996, -0.0185547, 0.9128418, -0.7081585, 1.3630583, 1.3287723
9804, -0.0151367, -0.0021973, 0.9165040, -0.6952054, 1.3539668, 1.3310402
9804, -0.0234375, -0.0114746, 0.9155274, -0.6965049, 1.3500577, 1.3357510
9804, -0.0219727, -0.0134277, 0.9152832, -0.6979168, 1.3488517, 1.3344945
12384, -0.0236816, -0.0061035, 0.9099122, -0.6866066, 1.3504630, 1.3341016
9812, -0.0256348, -0.0053711, 0.9167481, -0.6810553, 1.3564969, 1.3344132
9792, -0.0200195, -0.0134277, 0.9155274, -0.6833448, 1.3551707, 1.3342560
9792, -0.0166016, -0.0075684, 0.9111329, -0.6794331, 1.3486729, 1.3313506
9816, -0.0229492, -0.0034180, 0.9165040, -0.6728599, 1.3540601, 1.3336186
9756, -0.0219727, -0.0195312, 0.9099122, -0.6869206, 1.3553112, 1.3333239
9804, -0.0200195, -0.0129395, 0.9108887, -0.6891131, 1.3571908, 1.3329638
