deltaT, accX, accY, accZ, thetaX, thetaY, thetaZ
9748, -0.0554199, -0.0495605, 0.9055176, -2.7926254, 3.3429539, 0.1006396
9756, -0.0488281, -0.0517578, 0.9099122, -2.7976469, 3.3337645, 0.1001390
9776, -0.0598145, -0.0456543, 0.9040528, -2.7963490, 3.3379545, 0.1004018
9760, -0.0568848, -0.0458984, 0.9116211, -2.7960035, 3.3403749, 0.1024967
12260, -0.0544434, -0.0454102, 0.9125977, -2.7961511, 3.3386018, 0.1022624
9820, -0.0505371, -0.0446777, 0.9123536, -2.7929284, 3.3320024, 0.1016745
9784, -0.0544434, -0.0505371, 0.9074707, -2.7963621, 3.3300690, 0.1033070
9740, -0.0583496, -0.0490723, 0.9074707, -2.7992532, 3.3336732, 0.1029939
9760, -0.0537109, -0.0405273, 0.9101563, -2.7918398, 3.3333032, 0.1023407
9764, -0.0544434, -0.0490723, 0.9130860, -2.7935068, 3.3300495, 0.1020275
9736, -0.0585937, -0.0476074, 0.9072266, -2.7946434, 3.3354606, 0.1024430
12304, -0.0581055, -0.0473633, 0.9101563, -2.7945251, 3.3374071, 0.1006014
9808, -0.0585937, -0.0478516, 0.9113770, -2.7945539, 3.3412296, 0.1005631
9776, -0.0534668, -0.0395508, 0.9084473, -2.7869372, 3.3381447, 0.0999752
9764, -0.0551758, -0.0458984, 0.9023438, -2.7859232, 3.3390486, 0.1003491
9760, -0.0541992, -0.0434570, 0.9106446, -2.7827992, 3.3374280, 0.0998485
9756, -0.0563965, -0.0485840, 0.9077149, -2.7840614, 3.3404097, 0.0999586
9744, -0.0544434, -0.0500488, 0.9104004, -2.7892220, 3.3380713, 0.0993707
12256, -0.0566406, -0.0454102, 0.9025879, -2.7879674, 3.3387789, 0.0996860
9788, -0.0534668, -0.0434570, 0.9111329, -2.7826130, 3.3357741, 0.1013186
9780, -0.0544434, -0.0458984, 0.9140625, -2.7803907, 3.3351774, 0.1010055
9756, -0.0590820, -0.0473633, 0.9118653, -2.7812049, 3.3386514, 0.1015736
9772, -0.0598145, -0.0478516, 0.9042969, -2.7830550, 3.3441615, 0.1029093
9764, -0.0566406, -0.0473633, 0.9130860, -2.7827906, 3.3452558, 0.1021908
19612, -0.0539551, -0.0412598, 0.9160157, -2.7755069, 3.3377249, 0.0960183
9832, -0.0583496, -0.0410156, 0.8962403, -2.7697138, 3.3424744, 0.0943311
9792, -0.0573730, -0.0378418, 0.9187012, -2.7596387, 3.3443956, 0.0942928
9800, -0.0532227, -0.0458984, 0.9094239, -2.7575263, 3.3420894, 0.0949178
9792, -0.0527344, -0.0520020, 0.9050293, -2.7649090, 3.3393900, 0.0951543
9760, -0.0539551, -0.0463867, 0.9094239, -2.7642645, 3.3378038, 0.0955697
9792, -0.0549316, -0.0515137, 0.9062500, -2.7704420, 3.3368201, 0.0960810
12276, -0.0610352, -0.0478516, 0.9099122, -2.7681155, 3.3437695, 0.0966211
9812, -0.0578613, -0.0446777, 0.9096680, -2.7672457, 3.3447742, 0.0982580
9760, -0.0537109, -0.0478516, 0.9038086, -2.7677457, 3.3434140, 0.0979448
9748, -0.0527344, -0.0388184, 0.9086915, -2.7595002, 3.3400924, 0.0974443
9764, -0.0534668, -0.0427246, 0.9101563, -2.7541556, 3.3375065, 0.0981651
9784, -0.0534668, -0.0424805, 0.9165040, -2.7505455, 3.3356432, 0.0968901
67524, -0.0566406, -0.0468750, 0.9096680, -2.7518756, 3.3406162, 0.0812614
14588, -0.0576172, -0.0458984, 0.9116211, -2.7503433, 3.3433256, 0.0784495
9880, -0.0512695, -0.0476074, 0.9130860, -2.7528777, 3.3394858, 0.0788650
9784, -0.0551758, -0.0480957, 0.9143067, -2.7535173, 3.3396544, 0.0800633
9792, -0.0563965, -0.0495605, 0.9089356, -2.7576036, 3.3428874, 0.0805746
9784, -0.0573730, -0.0476074, 0.9187012, -2.7567718, 3.3450193, 0.0803794
9756, -0.0546875, -0.0454102, 0.9140625, -2.7563614, 3.3433494, 0.0804785
9776, -0.0458984, -0.0378418, 0.9025879, -2.7483940, 3.3320515, 0.0795199
12356, -0.0534668, -0.0500488, 0.9060059, -2.7547252, 3.3303084, 0.0820337
9772, -0.0593262, -0.0427246, 0.9057618, -2.7520923, 3.3358678, 0.0844339
9772, -0.0532227, -0.0451660, 0.9104004, -2.7509899, 3.3340916, 0.0850020
9740, -0.0541992, -0.0449219, 0.9057618, -2.7475073, 3.3323862, 0.0860629
9764, -0.0539551, -0.0458984, 0.9072266, -2.7476539, 3.3302240, 0.0861730
9764, -0.0554199, -0.0468750, 0.9111329, -2.7489483, 3.3313174, 0.0850618
9764, -0.0622559, -0.0520020, 0.9094239, -2.7546083, 3.3411688, 0.0837978
12320, -0.0498047, -0.0473633, 0.9101563, -2.7563307, 3.3333394, 0.0826475
9812, -0.0566406, -0.0473633, 0.9160157, -2.7570672, 3.3334159, 0.0828840
9772, -0.0537109, -0.0515137, 0.9084473, -2.7630388, 3.3316791, 0.0829941
9772, -0.0598145, -0.0468750, 0.9064942, -2.7623937, 3.3383276, 0.0824936
9772, -0.0603027, -0.0515137, 0.9125977, -2.7670629, 3.3439366, 0.0823179
9776, -0.0578613, -0.0534668, 0.9055176, -2.7756721, 3.3462491, 0.0836494
9776, -0.0541992, -0.0446777, 0.9140625, -2.7722954, 3.3434839, 0.0837485
12356, -0.0666504, -0.0512695, 0.9140625, -2.7764666, 3.3567554, 0.0860748
9800, -0.0473633, -0.0451660, 0.9152832, -2.7735846, 3.3477151, 0.0849635
9784, -0.0512695, -0.0456543, 0.9162598, -2.7710397, 3.3409585, 0.0850626
9768, -0.0581055, -0.0476074, 0.9062500, -2.7719631, 3.3417489, 0.0847147
9756, -0.0539551, -0.0512695, 0.9089356, -2.7789466, 3.3414661, 0.0836035
9768, -0.0493164, -0.0419922, 0.9079590, -2.7746522, 3.3339254, 0.0824659
12320, -0.0507812, -0.0485840, 0.9111329, -2.7758736, 3.3252928, 0.0831477
9820, -0.0615234, -0.0488281, 0.9013672, -2.7792830, 3.3343610, 0.0838685
9768, -0.0566406, -0.0522461, 0.9011231, -2.7855160, 3.3386516, 0.0832152
9772, -0.0500488, -0.0502930, 0.9145508, -2.7893178, 3.3306534, 0.0830200
9732, -0.0585937, -0.0529785, 0.9143067, -2.7950344, 3.3325488, 0.0822947
9760, -0.0646973, -0.0485840, 0.9101563, -2.7960155, 3.3442914, 0.0820994
9768, -0.0556641, -0.0437012, 0.9101563, -2.7908320, 3.3438880, 0.0803775
12300, -0.0517578, -0.0407715, 0.9096680, -2.7842628, 3.3396928, 0.0803264
9792, -0.0561523, -0.0507812, 0.8999024, -2.7896547, 3.3406391, 0.0810472
9756, -0.0537109, -0.0522461, 0.9147950, -2.7959947, 3.3377976, 0.0811463
9772, -0.0517578, -0.0478516, 0.9072266, -2.7961854, 3.3329000, 0.0795880
9760, -0.0590820, -0.0520020, 0.9077149, -2.8024845, 3.3393776, 0.0792749
9732, -0.0527344, -0.0490723, 0.9089356, -2.8052347, 3.3368029, 0.0785496
9756, -0.0544434, -0.0505371, 0.9045411, -2.8097038, 3.3336889, 0.0775495
19672, -0.0595703, -0.0473633, 0.9064942, -2.8110804, 3.3399538, 0.0765483
9808, -0.0561523, -0.0383301, 0.9138184, -2.7991478, 3.3414511, 0.0767848
9796, -0.0593262, -0.0446777, 0.9013672, -2.7954895, 3.3465228, 0.0768949
9804, -0.0578613, -0.0454102, 0.9145508, -2.7919485, 3.3478920, 0.0764444
9784, -0.0639648, -0.0441895, 0.9130860, -2.7880198, 3.3572258, 0.0753331
9800, -0.0612793, -0.0476074, 0.9118653, -2.7891895, 3.3615398, 0.0741956
9804, -0.0549316, -0.0473633, 0.9140625, -2.7905566, 3.3598318, 0.0733329
12328, -0.0520020, -0.0490723, 0.9130860, -2.7929255, 3.3555681, 0.0736482
17396, -0.0541992, -0.0407715, 0.9055176, -2.7872800, 3.3534529, 0.0705487
12064, -0.0554199, -0.0473633, 0.9091797, -2.7878983, 3.3514268, 0.0701312
9876, -0.0607910, -0.0441895, 0.9145508, -2.7830939, 3.3560481, 0.0719207
9776, -0.0561523, -0.0471191, 0.9047852, -2.7828755, 3.3568365, 0.0717450
9804, -0.0573730, -0.0510254, 0.9079590, -2.7904963, 3.3591461, 0.0701867
9772, -0.0510254, -0.0427246, 0.9077149, -2.7840750, 3.3530066, 0.0705606
12288, -0.0559082, -0.0451660, 0.9055176, -2.7834069, 3.3550362, 0.0706928
9780, -0.0541992, -0.0463867, 0.9060059, -2.7842202, 3.3533620, 0.0714136
9756, -0.0559082, -0.0468750, 0.9057618, -2.7834188, 3.3527061, 0.0707603
9740, -0.0571289, -0.0463867, 0.9099122, -2.7814476, 3.3547608, 0.0682750
9756, -0.0539551, -0.0458984, 0.9133301, -2.7798557, 3.3517711, 0.0676871
9788, -0.0522461, -0.0446777, 0.9106446, -2.7775094, 3.3471784, 0.0664232
12332, -0.0583496, -0.0507812, 0.9055176, -2.7824308, 3.3498539, 0.0631922
9800, -0.0512695, -0.0505371, 0.9128418, -2.7856895, 3.3426928, 0.0626043
9768, -0.0520020, -0.0456543, 0.9045411, -2.7844648, 3.3364565, 0.0621538
9772, -0.0561523, -0.0473633, 0.9150391, -2.7848839, 3.3366460, 0.0616532
9772, -0.0517578, -0.0444336, 0.8984375, -2.7816553, 3.3357315, 0.0602366
9776, -0.0532227, -0.0456543, 0.9096680, -2.7802832, 3.3326275, 0.0601941
9780, -0.0549316, -0.0434570, 0.9116211, -2.7754633, 3.3311238, 0.0593313
12380, -0.0544434, -0.0495605, 0.9128418, -2.7780404, 3.3287007, 0.0618451
9796, -0.0627441, -0.0466309, 0.9069825, -2.7783296, 3.3354239, 0.0586075
9768, -0.0566406, -0.0419922, 0.9086915, -2.7722821, 3.3394525, 0.0588440
9760, -0.0512695, -0.0485840, 0.9094239, -2.7733640, 3.3349950, 0.0579812
9756, -0.0554199, -0.0432129, 0.9101563, -2.7693879, 3.3356277, 0.0575307
9776, -0.0537109, -0.0468750, 0.9091797, -2.7697134, 3.3349621, 0.0591413
9764, -0.0539551, -0.0478516, 0.9074707, -2.7714369, 3.3332266, 0.0597662
12328, -0.0544434, -0.0490723, 0.9057618, -2.7752017, 3.3296577, 0.0595319
9800, -0.0554199, -0.0451660, 0.9089356, -2.7723577, 3.3310196, 0.0581196
9768, -0.0517578, -0.0471191, 0.9118653, -2.7730178, 3.3263211, 0.0570083
9776, -0.0561523, -0.0493164, 0.9030762, -2.7760903, 3.3271143, 0.0560497
9760, -0.0578613, -0.0446777, 0.9089356, -2.7731561, 3.3310489, 0.0564652
9764, -0.0534668, -0.0441895, 0.9008790, -2.7698795, 3.3278288, 0.0558773
9756, -0.0539551, -0.0432129, 0.9072266, -2.7675805, 3.3286335, 0.0544606
12324, -0.0551758, -0.0485840, 0.9074707, -2.7680284, 3.3277125, 0.0522221
9792, -0.0622559, -0.0517578, 0.9077149, -2.7738633, 3.3356637, 0.0520464
9780, -0.0522461, -0.0522461, 0.9106446, -2.7796666, 3.3329386, 0.0528325
9780, -0.0605469, -0.0461426, 0.9074707, -2.7766788, 3.3378767, 0.0534007
9752, -0.0505371, -0.0390625, 0.9194336, -2.7679858, 3.3307194, 0.0527474
9772, -0.0493164, -0.0407715, 0.9096680, -2.7624819, 3.3234965, 0.0531629
9772, -0.0573730, -0.0554199, 0.9069825, -2.7732555, 3.3237645, 0.0535368
12320, -0.0537109, -0.0507812, 0.9130860, -2.7771697, 3.3212409, 0.0527529
9800, -0.0502930, -0.0400391, 0.9152832, -2.7680950, 3.3144125, 0.0535457
9756, -0.0585937, -0.0463867, 0.9050293, -2.7678248, 3.3185942, 0.0536448
9756, -0.0546875, -0.0454102, 0.9089356, -2.7665479, 3.3169035, 0.0519229
9768, -0.0585937, -0.0471191, 0.9128418, -2.7667281, 3.3177165, 0.0520220
9776, -0.0532227, -0.0454102, 0.9108887, -2.7648472, 3.3149077, 0.0525901
19600, -0.0544434, -0.0446777, 0.9042969, -2.7622523, 3.3109586, 0.0528103
9832, -0.0583496, -0.0458984, 0.9121094, -2.7614321, 3.3169765, 0.0538365
9796, -0.0573730, -0.0500488, 0.9116211, -2.7650408, 3.3194465, 0.0547600
9764, -0.0534668, -0.0463867, 0.9072266, -2.7654871, 3.3182106, 0.0545452
17436, -0.0659180, -0.0427246, 0.9130860, -2.7598481, 3.3314878, 0.0531752
12108, -0.0549316, -0.0510254, 0.9099122, -2.7655184, 3.3320705, 0.0544065
9876, -0.0551758, -0.0429687, 0.9111329, -2.7606501, 3.3331053, 0.0561960
12384, -0.0551758, -0.0439453, 0.9064942, -2.7586262, 3.3337724, 0.0568778
9844, -0.0590820, -0.0495605, 0.9094239, -2.7623100, 3.3386390, 0.0550032
9764, -0.0534668, -0.0478516, 0.9030762, -2.7647175, 3.3376965, 0.0546901
9764, -0.0534668, -0.0461426, 0.9206543, -2.7646796, 3.3334877, 0.0541895
9768, -0.0581055, -0.0527344, 0.9116211, -2.7716100, 3.3360641, 0.0542996
9776, -0.0590820, -0.0456543, 0.9006348, -2.7715635, 3.3399746, 0.0537117
9756, -0.0532227, -0.0437012, 0.9145508, -2.7694575, 3.3346462, 0.0522951
12372, -0.0473633, -0.0441895, 0.9096680, -2.7656481, 3.3235318, 0.0527936
9812, -0.0541992, -0.0441895, 0.9038086, -2.7616279, 3.3238363, 0.0509190
9752, -0.0522461, -0.0478516, 0.9147950, -2.7624228, 3.3208234, 0.0502657
9776, -0.0507812, -0.0419922, 0.9138184, -2.7563273, 3.3160257, 0.0488534
9772, -0.0556641, -0.0510254, 0.9060059, -2.7632610, 3.3170139, 0.0488108
9740, -0.0505371, -0.0500488, 0.9094239, -2.7670564, 3.3109607, 0.0490736
9744, -0.0507812, -0.0419922, 0.9069825, -2.7620317, 3.3051817, 0.0480735
12320, -0.0541992, -0.0446777, 0.9047852, -2.7622568, 3.3063781, 0.0471064
9796, -0.0549316, -0.0473633, 0.9118653, -2.7620272, 3.3050386, 0.0492012
9760, -0.0498047, -0.0466309, 0.9145508, -2.7625720, 3.2980973, 0.0502273
9756, -0.0563965, -0.0507812, 0.9042969, -2.7664589, 3.2995576, 0.0491161
9760, -0.0573730, -0.0466309, 0.9104004, -2.7657351, 3.3020329, 0.0494900
9740, -0.0588379, -0.0432129, 0.9040528, -2.7610340, 3.3070631, 0.0480734
9752, -0.0527344, -0.0493164, 0.9074707, -2.7647352, 3.3040018, 0.0475728
12316, -0.0568848, -0.0439453, 0.9118653, -2.7615296, 3.3060226, 0.0466057
9812, -0.0563965, -0.0415039, 0.9099122, -2.7545585, 3.3089308, 0.0451891
9752, -0.0556641, -0.0463867, 0.9118653, -2.7540676, 3.3099031, 0.0455630
9756, -0.0498047, -0.0505371, 0.9035645, -2.7611207, 3.3031229, 0.0478673
9760, -0.0537109, -0.0476074, 0.9033204, -2.7614808, 3.3030495, 0.0474168
9736, -0.0571289, -0.0485840, 0.9089356, -2.7660450, 3.3060104, 0.0452368
9736, -0.0590820, -0.0422363, 0.9040528, -2.7603774, 3.3106570, 0.0467100
12320, -0.0573730, -0.0493164, 0.9125977, -2.7620880, 3.3130521, 0.0461093
9792, -0.0534668, -0.0524902, 0.9052735, -2.7693414, 3.3111293, 0.0446927
9768, -0.0537109, -0.0515137, 0.9086915, -2.7754740, 3.3087911, 0.0446544
9764, -0.0488281, -0.0451660, 0.9123536, -2.7742826, 3.3031411, 0.0442039
9776, -0.0573730, -0.0527344, 0.9082032, -2.7800910, 3.3046514, 0.0452300
9728, -0.0607910, -0.0451660, 0.9055176, -2.7784295, 3.3102228, 0.0450348
12316, -0.0566406, -0.0444336, 0.9062500, -2.7778203, 3.3132698, 0.0442509
9784, -0.0561523, -0.0502930, 0.9104004, -2.7822542, 3.3140418, 0.0432923
9756, -0.0590820, -0.0500488, 0.9213868, -2.7848904, 3.3197796, 0.0417425
9748, -0.0529785, -0.0434570, 0.9133301, -2.7785189, 3.3172476, 0.0405201
9756, -0.0527344, -0.0412598, 0.9060059, -2.7735519, 3.3151552, 0.0404818
9756, -0.0541992, -0.0495605, 0.9160157, -2.7748892, 3.3138401, 0.0408973
9756, -0.0588379, -0.0461426, 0.9111329, -2.7750473, 3.3164129, 0.0411338
12336, -0.0544434, -0.0449219, 0.9064942, -2.7738146, 3.3161509, 0.0404830
9800, -0.0510254, -0.0483398, 0.9042969, -2.7774391, 3.3114316, 0.0392191
9772, -0.0559082, -0.0495605, 0.8999024, -2.7804193, 3.3115110, 0.0390434
9744, -0.0532227, -0.0424805, 0.9064942, -2.7761456, 3.3098721, 0.0390051
9760, -0.0507812, -0.0446777, 0.9113770, -2.7744407, 3.3039314, 0.0375927
9764, -0.0637207, -0.0490723, 0.9082032, -2.7765796, 3.3143024, 0.0383135
17336, -0.0571289, -0.0476074, 0.9133301, -2.7764027, 3.3180720, 0.0364244
21980, -0.0554199, -0.0507812, 0.9077149, -2.7801821, 3.3208234, 0.0373384
9832, -0.0515137, -0.0549316, 0.9096680, -2.7914500, 3.3152630, 0.0374375
9816, -0.0541992, -0.0458984, 0.9067383, -2.7907316, 3.3131709, 0.0363262
9824, -0.0517578, -0.0388184, 0.9086915, -2.7817173, 3.3079466, 0.0364253
9812, -0.0568848, -0.0490723, 0.9074707, -2.7854621, 3.3093440, 0.0346991
9764, -0.0588379, -0.0429687, 0.9108887, -2.7795252, 3.3138737, 0.0358975
9796, -0.0566406, -0.0522461, 0.9033204, -2.7887530, 3.3164730, 0.0375343
12356, -0.0559082, -0.0478516, 0.9135743, -2.7869415, 3.3172259, 0.0371168
9816, -0.0551758, -0.0461426, 0.9072266, -2.7855744, 3.3162877, 0.0365662
9772, -0.0539551, -0.0429687, 0.9057618, -2.7793560, 3.3153171, 0.0376271
9776, -0.0593262, -0.0456543, 0.9084473, -2.7779059, 3.3215041, 0.0366685
9768, -0.0532227, -0.0451660, 0.9138184, -2.7748591, 3.3188619, 0.0370424
9772, -0.0532227, -0.0451660, 0.9060059, -2.7735469, 3.3178694, 0.0386792
9760, -0.0532227, -0.0458984, 0.9079590, -2.7718260, 3.3176143, 0.0384840
12356, -0.0622559, -0.0383301, 0.9060059, -2.7624099, 3.3273985, 0.0371505
9784, -0.0449219, -0.0458984, 0.9118653, -2.7628080, 3.3179845, 0.0386346
9772, -0.0539551, -0.0437012, 0.9055176, -2.7590081, 3.3161387, 0.0380467
9760, -0.0583496, -0.0473633, 0.9050293, -2.7594909, 3.3182740, 0.0399889
9748, -0.0532227, -0.0520020, 0.9096680, -2.7662343, 3.3160581, 0.0403628
9756, -0.0502930, -0.0432129, 0.9118653, -2.7617747, 3.3114914, 0.0407367
12336, -0.0559082, -0.0517578, 0.9062500, -2.7673676, 3.3093492, 0.0408688
9776, -0.0581055, -0.0437012, 0.9069825, -2.7636759, 3.3135910, 0.0411579
9772, -0.0507812, -0.0517578, 0.9089356, -2.7705185, 3.3082256, 0.0386463
9756, -0.0527344, -0.0361328, 0.9067383, -2.7574632, 3.3078658, 0.0405885
9768, -0.0563965, -0.0485840, 0.9150391, -2.7580676, 3.3080110, 0.0391761
9748, -0.0629883, -0.0422363, 0.9047852, -2.7541685, 3.3199148, 0.0389614
9776, -0.0520020, -0.0375977, 0.9018555, -2.7444713, 3.3192927, 0.0375490
12304, -0.0583496, -0.0361328, 0.9140625, -2.7333621, 3.3224511, 0.0363987
9816, -0.0556641, -0.0424805, 0.9157715, -2.7269470, 3.3226275, 0.0358981
9776, -0.0588379, -0.0483398, 0.8981934, -2.7312560, 3.3262531, 0.0350922
9760, -0.0556641, -0.0512695, 0.9160157, -2.7362022, 3.3263938, 0.0343669
9772, -0.0563965, -0.0480957, 0.9023438, -2.7388877, 3.3287112, 0.0333667
9768, -0.0539551, -0.0473633, 0.9035645, -2.7411224, 3.3262648, 0.0333284
9784, -0.0556641, -0.0480957, 0.9089356, -2.7420117, 3.3280956, 0.0329805
12292, -0.0559082, -0.0488281, 0.9121094, -2.7433280, 3.3281099, 0.0311389
9792, -0.0541992, -0.0478516, 0.9040528, -2.7465519, 3.3285951, 0.0308258
9756, -0.0568848, -0.0502930, 0.9082032, -2.7482602, 3.3284404, 0.0301726
9736, -0.0571289, -0.0468750, 0.9033204, -2.7510349, 3.3321530, 0.0308213
9752, -0.0561523, -0.0473633, 0.9057618, -2.7521936, 3.3321034, 0.0314462
9780, -0.0541992, -0.0498047, 0.9025879, -2.7561793, 3.3308596, 0.0320950
9748, -0.0527344, -0.0410156, 0.9104004, -2.7468028, 3.3251342, 0.0351058
12304, -0.0429687, -0.0415039, 0.9020997, -2.7451741, 3.3111186, 0.0465967
9812, -0.0529785, -0.0522461, 0.9064942, -2.7528760, 3.3037998, 0.0618214
9756, -0.0380859, -0.0402832, 0.9038086, -2.7394354, 3.2679026, 0.0849849
9748, -0.0368652, -0.0517578, 0.9062500, -2.7427306, 3.2378530, 0.1147634
9756, -0.1535645, -0.1120605, 0.8696290, -2.7997896, 3.3288121, 0.1188472
9792, -0.0356445, 0.0114746, 0.9047852, -2.7442951, 3.3208415, 0.1184993
9748, -0.0454102, -0.0986328, 0.9077149, -2.7983877, 3.2947733, 0.1195603
12344, -0.0969238, -0.0556641, 0.8852540, -2.8072576, 3.3419973, 0.1218909
17372, -0.0515137, -0.0432129, 0.9089356, -2.7964785, 3.3248600, 0.1223376
12088, -0.0703125, -0.0515137, 0.8972168, -2.7967948, 3.3366966, 0.1232746
9888, -0.0549316, -0.0441895, 0.9101563, -2.7952837, 3.3382589, 0.1218623
9796, -0.0383301, -0.0400391, 0.9116211, -2.7880249, 3.3197643, 0.1209995
9812, -0.0556641, -0.0510254, 0.9072266, -2.7909562, 3.3173015, 0.1211097
19664, -0.0520020, -0.0454102, 0.9079590, -2.7883443, 3.3139669, 0.1204138
9828, -0.0573730, -0.0449219, 0.9125977, -2.7857170, 3.3155806, 0.1206503
9792, -0.0541992, -0.0488281, 0.9082032, -2.7867176, 3.3162372, 0.1196502
9796, -0.0485840, -0.0495605, 0.9084473, -2.7912261, 3.3069725, 0.1202751
9788, -0.0642090, -0.0512695, 0.9162598, -2.7947018, 3.3176984, 0.1198246
9796, -0.0563965, -0.0380859, 0.9113770, -2.7856459, 3.3214101, 0.1191714
9796, -0.0500488, -0.0446777, 0.9094239, -2.7817449, 3.3161017, 0.1180338
12336, -0.0517578, -0.0446777, 0.9167481, -2.7806448, 3.3108072, 0.1163907
9804, -0.0544434, -0.0468750, 0.9123536, -2.7790212, 3.3090970, 0.1145161
9764, -0.0483398, -0.0463867, 0.9082032, -2.7801520, 3.3034391, 0.1135160
9768, -0.0517578, -0.0397949, 0.9055176, -2.7724001, 3.2988238, 0.1143021
9760, -0.0607910, -0.0534668, 0.8940430, -2.7781963, 3.3066577, 0.1153630
9756, -0.0615234, -0.0490723, 0.9060059, -2.7805223, 3.3148231, 0.1140991
9764, -0.0493164, -0.0458984, 0.9182129, -2.7775557, 3.3094708, 0.1122245
12328, -0.0512695, -0.0537109, 0.9116211, -2.7863605, 3.3055036, 0.1094253
9800, -0.0556641, -0.0437012, 0.9069825, -2.7821869, 3.3055911, 0.1092496
9772, -0.0527344, -0.0463867, 0.9118653, -2.7817378, 3.3034489, 0.1051722
9784, -0.0556641, -0.0456543, 0.9091797, -2.7790453, 3.3022096, 0.1029354
9752, -0.0598145, -0.0468750, 0.9035645, -2.7772014, 3.3095188, 0.0998394
9760, -0.0510254, -0.0468750, 0.9011231, -2.7774598, 3.3033180, 0.0967782
9752, -0.0498047, -0.0480957, 0.9125977, -2.7771210, 3.2952725, 0.0935406
12320, -0.0571289, -0.0510254, 0.9094239, -2.7774915, 3.2884528, 0.0931231
9800, -0.0544434, -0.0444336, 0.9069825, -2.7702584, 3.2844021, 0.0904741
9752, -0.0522461, -0.0458984, 0.9084473, -2.7679159, 3.2781403, 0.0875503
9764, -0.0532227, -0.0446777, 0.9008790, -2.7652497, 3.2768454, 0.0853703
9768, -0.0507812, -0.0458984, 0.9106446, -2.7664666, 3.2761127, 0.0846450
9760, -0.0561523, -0.0559082, 0.9123536, -2.7780804, 3.2796497, 0.0827704
9748, -0.0500488, -0.0468750, 0.9089356, -2.7791321, 3.2761464, 0.0835565
12316, -0.0554199, -0.0427246, 0.9111329, -2.7749078, 3.2798314, 0.0827073
9812, -0.0644531, -0.0454102, 0.9086915, -2.7732613, 3.2901670, 0.0828174
9776, -0.0483398, -0.0437012, 0.9123536, -2.7702634, 3.2814326, 0.0841531
9784, -0.0517578, -0.0432129, 0.9113770, -2.7678523, 3.2817499, 0.0818205
9776, -0.0585937, -0.0456543, 0.9130860, -2.7705779, 3.2899527, 0.0827440
9740, -0.0563965, -0.0495605, 0.9050293, -2.7729992, 3.2927463, 0.0835369
12344, -0.0610352, -0.0480957, 0.9072266, -2.7768893, 3.3016023, 0.0845851
9796, -0.0537109, -0.0498047, 0.9045411, -2.7812330, 3.2990391, 0.0860582
9748, -0.0549316, -0.0412598, 0.9108887, -2.7757165, 3.2973320, 0.0878062
9756, -0.0581055, -0.0437012, 0.9050293, -2.7704818, 3.2980074, 0.0899425
9736, -0.0573730, -0.0439453, 0.9047852, -2.7678852, 3.3011126, 0.0908661
9768, -0.0554199, -0.0471191, 0.9128418, -2.7679181, 3.3038508, 0.0914342
9776, -0.0556641, -0.0456543, 0.9133301, -2.7648663, 3.3031234, 0.0916707
12372, -0.0561523, -0.0437012, 0.9045411, -2.7629814, 3.3054041, 0.0916154
9808, -0.0507812, -0.0463867, 0.9099122, -2.7641751, 3.2987279, 0.0918782
9772, -0.0581055, -0.0468750, 0.9082032, -2.7646775, 3.3021006, 0.0915650
9736, -0.0554199, -0.0490723, 0.9123536, -2.7659125, 3.3018758, 0.0909118
17332, -0.0549316, -0.0527344, 0.9111329, -2.7700662, 3.3005092, 0.0880871
12064, -0.0549316, -0.0476074, 0.9116211, -2.7719221, 3.3002121, 0.0887688
9876, -0.0612793, -0.0500488, 0.9157715, -2.7765848, 3.3061301, 0.0884557
12328, -0.0593262, -0.0488281, 0.9047852, -2.7786104, 3.3100194, 0.0874080
9812, -0.0517578, -0.0451660, 0.9121094, -2.7765152, 3.3064494, 0.0875181
9808, -0.0583496, -0.0437012, 0.9086915, -2.7716295, 3.3124454, 0.0872050
9760, -0.0559082, -0.0488281, 0.9082032, -2.7738864, 3.3137230, 0.0860675
9752, -0.0563965, -0.0478516, 0.9091797, -2.7729692, 3.3152885, 0.0854796
9772, -0.0556641, -0.0427246, 0.9079590, -2.7682530, 3.3146402, 0.0836049
9760, -0.0502930, -0.0446777, 0.9099122, -2.7659881, 3.3086500, 0.0850891
19588, -0.0571289, -0.0527344, 0.9091797, -2.7713782, 3.3098576, 0.0864586
9824, -0.0524902, -0.0407715, 0.9086915, -2.7640495, 3.3049871, 0.0858053
9768, -0.0622559, -0.0473633, 0.9091797, -2.7651622, 3.3106555, 0.0846941
9800, -0.0544434, -0.0432129, 0.9104004, -2.7601771, 3.3118004, 0.0853428
9784, -0.0537109, -0.0434570, 0.9062500, -2.7563338, 3.3111860, 0.0862163
9784, -0.0583496, -0.0490723, 0.9047852, -2.7583141, 3.3157067, 0.0867844
9788, -0.0556641, -0.0439453, 0.9116211, -2.7562224, 3.3157870, 0.0867461
12348, -0.0559082, -0.0466309, 0.9174805, -2.7564539, 3.3160099, 0.0852294
9792, -0.0622559, -0.0461426, 0.9125977, -2.7541465, 3.3248786, 0.0854921
9780, -0.0512695, -0.0446777, 0.9116211, -2.7516291, 3.3185324, 0.0847668
9788, -0.0593262, -0.0493164, 0.9099122, -2.7561354, 3.3232569, 0.0840482
9768, -0.0554199, -0.0458984, 0.9016114, -2.7568430, 3.3254776, 0.0846970
9760, -0.0583496, -0.0537109, 0.9106446, -2.7660260, 3.3289523, 0.0848071
